Emisi Budidaya Padi,Emisi Tanah Organik Yang Dikeringkan (Co2),Emisi Pembuatan Pestisida,Emisi Transportasi Makanan,Emisi Ritel Makanan,Emisi Penggunaan Listrik Di Pertanian,Emisi Kemasan Makanan,Emisi Sistem Agrifood Pembuangan Limbah,Emisi Pengolahan Makanan,Emisi Manufaktur Pupuk,Emisi Pupuk Kandang Di Padang Rumput,Emisi Kebakaran Di Tanah Organik,Populasi Pedesaan,Populasi Perkotaan,Total Populasi - Pria,Total Populasi - Wanita,Emisi Total,Peningkatan Suhu Rata - Rata ° C,Tahun,lat,lon
926.3422784724488,0.0,11.481084565896976,41.4432,0.2601,17.00466278502689,67.63136607385836,14.5655,0.4484,1664.2573914805905,2294.30791696942,0.0,4721.0,59649.0,34163.0,31492.0,5143.9731003472425,1.059583333333333,1999,42.5407167,1.5732033
926.3422784724488,0.0,11.481084565896976,43.939,0.3546,17.00466278502689,67.63136607385836,14.6926,0.6538,1664.2573914805905,2294.30791696942,0.0,4973.0,60417.0,34285.0,31812.0,5146.441500347242,1.2825,2000,42.5407167,1.5732033
926.3422784724488,0.0,11.481084565896976,42.6062,0.5182,17.00466278502689,67.63136607385836,14.8523,0.8566,1664.2573914805905,2294.30791696942,0.0,5349.0,61992.0,35151.0,32669.0,5140.689400347242,1.0459166666666666,2001,42.5407167,1.5732033
926.3422784724488,0.0,11.481084565896976,42.4008,0.748,17.00466278502689,67.63136607385836,15.0523,1.1062,1664.2573914805905,2294.30791696942,0.0,5855.0,64194.0,36773.0,34076.0,5141.621600347242,1.23475,2002,42.5407167,1.5732033
926.3422784724488,0.0,11.481084565896976,42.0269,1.0223,17.00466278502689,67.63136607385836,15.3037,1.3928,1664.2573914805905,2294.30791696942,0.0,6435.0,66747.0,38429.0,35478.0,5141.342200347242,1.82425,2003,42.5407167,1.5732033
926.3422784724488,0.0,11.481084565896976,44.3097,1.3465,17.00466278502689,67.63136607385836,15.5458,1.682,1664.2573914805905,2294.30791696942,0.0,7052.0,69192.0,40082.0,36852.0,5145.271700347242,0.9094166666666668,2004,42.5407167,1.5732033
926.3422784724488,0.0,11.481084565896976,44.5654,1.6942,17.00466278502689,67.63136607385836,15.7482,1.9546,1664.2573914805905,2294.30791696942,0.0,7662.0,71205.0,41679.0,38147.0,5147.819500347242,0.581,2005,42.5407167,1.5732033
926.3422784724488,0.0,11.481084565896976,44.1078,1.8756,17.00466278502689,67.63136607385836,15.9227,2.4632,1664.2573914805905,2294.30791696942,0.0,8256.0,72735.0,41829.0,38392.0,5138.886500347242,1.70125,2006,42.5407167,1.5732033
926.3422784724488,0.0,11.481084565896976,42.1839,2.1426,17.00466278502689,67.63136607385836,16.0807,2.9815,1664.2573914805905,2294.30791696942,0.0,8840.0,73843.0,40535.0,37633.0,5133.482200347242,1.0248333333333333,2007,42.5407167,1.5732033
926.3422784724488,0.0,11.481084565896976,41.9563,2.5164,17.00466278502689,67.63136607385836,16.1956,3.4123,1664.2573914805905,2294.30791696942,0.0,9221.0,74640.0,39191.0,36864.0,5131.715800347241,0.91125,2008,42.5407167,1.5732033
926.3422784724488,0.0,11.481084565896976,40.3014,3.1328,17.00466278502689,67.63136607385836,16.2507,3.5852,1664.2573914805905,2294.30791696942,0.0,9365.0,75097.0,37787.0,36065.0,5127.934100347242,1.4820833333333334,2009,42.5407167,1.5732033
926.3422784724488,0.0,11.481084565896976,39.6507,3.6107,17.00466278502689,67.63136607385836,16.2704,3.8532,1664.2573914805905,2313.955884333105,0.0,9442.0,75007.0,36307.0,35212.0,5149.693167710927,0.3493333333333333,2010,42.5407167,1.5732033
926.3422784724488,0.0,11.481084565896976,40.4723,5.1423,17.00466278502689,67.63136607385836,16.2689,5.0938,1664.2573914805905,2313.955884333105,0.0,9442.0,74309.0,35672.0,34895.0,5153.005067710927,1.94075,2011,42.5407167,1.5732033
926.3422784724488,0.0,11.481084565896976,39.9138,5.4304,17.00466278502689,67.63136607385836,16.2044,5.3181,1664.2573914805905,2313.955884333105,0.0,9371.0,73060.0,35885.0,35127.0,5151.247267710927,1.2089166666666666,2012,42.5407167,1.5732033
926.3422784724488,0.0,11.481084565896976,38.1239,5.6172,17.00466278502689,67.63136607385836,16.1364,5.4214,1664.2573914805905,2313.955884333105,0.0,9261.0,71527.0,36043.0,35324.0,5148.739167710926,0.7725,2013,42.5407167,1.5732033
926.3422784724488,0.0,11.481084565896976,38.3139,6.1553,17.00466278502689,67.63136607385836,16.0758,5.6522,1664.2573914805905,2313.955884333105,0.0,9157.0,70066.0,36148.0,35473.0,5148.032467710927,1.930583333333333,2014,42.5407167,1.5732033
24.7274,346.4974,1.0,100.0467,52.6817,24.28511731117528,67.63136607385836,1306.3437,209.58772835754152,356.4910168671663,1413.7936,0.0,7650444.0,4520997.0,5837431.0,5991207.0,69866.84042860974,0.6766666666666667,1990,-11.8775768,17.5691241
31.36,346.4974,1.0,98.6277,56.2461,24.28511731117528,67.63136607385836,1364.3574,209.58772835754152,356.4910168671663,1432.8972,0.0,7710281.0,4843165.0,6029631.0,6199060.0,69959.71882860974,0.3283333333333333,1991,-11.8775768,17.5691241
34.3,346.4974,0.0,102.1643,48.1584,24.28511731117528,67.63136607385836,1422.4346,209.58772835754152,356.4910168671663,1458.5258,0.0,7776001.0,5192344.0,6224203.0,6408303.0,70061.33662860974,0.3934999999999999,1992,-11.8775768,17.5691241
39.2,346.4974,3.0,123.2375,41.9589,23.948333561597675,67.63136607385836,1474.9174,209.58772835754152,356.4910168671663,1413.9723,0.0,7839762.0,5563972.0,6416502.0,6621767.0,70065.87794486016,0.3413333333333333,1993,-11.8775768,17.5691241
188.16,346.4974,0.0,134.8715,38.653,24.28511731117528,67.63136607385836,1526.6197,209.58772835754152,356.4910168671663,1369.1187,0.0,7889542.0,5951759.0,6616409.0,6845622.0,70296.69242860973,0.2213333333333333,1994,-11.8775768,17.5691241
101.92,344.9741,7.0,126.865,47.9613,24.28511731117528,67.63136607385836,1575.3712,209.58772835754152,356.4910168671663,1368.4826,0.0,7966516.0,6302478.0,6834872.0,7077381.0,70241.20222860975,0.6772499999999999,1995,-11.8775768,17.5691241
62.72,344.0793,1.0,125.6008,83.2971,24.28511731117528,67.63136607385836,1627.2749,209.58772835754152,356.4910168671663,1507.0974,0.0,8024426.0,6657858.0,7068150.0,7315200.0,71603.16492860975,0.40875,1996,-11.8775768,17.5691241
47.04,343.8977,1.0,121.9031,78.7193,27.636841710447985,67.63136607385836,1678.3817,209.58772835754152,356.4910168671663,1619.2395,0.0,8068783.0,7020198.0,7309709.0,7561436.0,67616.16445300901,0.1579166666666666,1997,-11.8775768,17.5691241
39.2,343.1966,1.0,97.9892,20.534,24.28511731117528,67.63136607385836,1721.0655,209.58772835754152,356.4910168671663,1770.8824,0.0,8107209.0,7397109.0,7553740.0,7813123.0,80855.74632860973,0.9928333333333332,1998,-11.8775768,17.5691241
40.768,342.3391,1.0,135.1901,35.2511,64.60012924656736,67.63136607385836,1764.7609,209.58772835754152,356.4910168671663,1781.0082,0.0,8150772.0,7798994.0,7799340.0,8071413.0,75933.76494054514,0.4640833333333333,1999,-11.8775768,17.5691241
33.6571,345.4496,1.0,127.1036,52.7605,126.677339184087,67.63136607385836,1812.8701,232.6111150114557,356.4910168671663,1857.7906,0.0,8206100.0,8234824.000000001,8054751.0,8339311.0,65955.63973713657,0.1073333333333333,2000,-11.8775768,17.5691241
30.529,343.539,1.0,142.7372,71.0814,127.1064601844696,67.63136607385836,1853.3657,232.6111150114557,356.4910168671663,1873.5993,0.0,8275248.0,8708018.0,8322504.000000001,8619083.0,84568.16025813692,0.3793333333333333,2001,-11.8775768,17.5691241
29.0472,342.9971,1.0,174.3418,90.5321,127.1064601844696,67.63136607385836,1903.0567,232.6111150114557,356.4910168671663,1863.2582,0.0,8353851.000000001,9218798.0,8603948.0,8912191.0,89716.75695813693,0.7259166666666667,2002,-11.8775768,17.5691241
61.6773,343.9351,1.0,254.0811,110.0005,127.1064601844696,67.63136607385836,1948.6273,232.6111150114557,356.4910168671663,1852.7923,0.0,8438128.0,9765241.0,8904704.0,9219638.0,96788.23575813694,0.8903333333333333,2003,-11.8775768,17.5691241
87.9805,343.0877,1.0,228.6381,131.5302,127.1064601844696,67.63136607385836,2010.5403,232.6111150114557,356.4910168671663,1824.2952,0.0,8522221.0,10343495.0,9226105.0,9545020.0,100210.78725813692,0.4003333333333334,2004,-11.8775768,17.5691241
97.1925,339.2544,1.0,211.9725,157.9826,127.1064601844696,2.7102,2057.1789,131.56912352369383,356.4910168671663,1989.5849,0.0,8603118.0,10949424.0,9564193.0,9886765.0,101327.53180057534,0.96625,2005,-11.8775768,17.5691241
60.713,336.4981,1.0,358.6373,175.3453,127.1064601844696,5.4204,2077.3104,131.56912352369383,356.4910168671663,2038.5785,0.0,8760700.0,11501699.0,9917959.0,10244381.0,96362.98200057534,0.6245833333333334,2006,-11.8775768,17.5691241
70.6541,336.4981,1.0,379.9192,194.3764,127.1064601844696,8.1306,2098.8894,131.56912352369383,356.4910168671663,2089.9701,0.0,8918911.0,12078776.0,10289510.0,10620174.0,98796.13510057534,0.8661666666666666,2007,-11.8775768,17.5691241
129.7598,335.1331,1.0,471.9708,291.8542,127.85505793561173,10.8408,2158.3609,131.56912352369383,356.4910168671663,2142.3265,0.0,9077515.0,12681905.0,10678522.0,11013001.0,98355.81249832649,0.5603333333333333,2008,-11.8775768,17.5691241
185.8629,333.3506,1.0,564.0159,343.306,671.4073533012634,13.551,2212.1898,216.93745147594183,356.4910168671663,2187.2577,0.0,9237545.0,13312002.0,11084704.0,11422969.0,102505.36482164435,0.65975,2009,-11.8775768,17.5691241
187.4152,333.4484,1.0,640.3254,378.3476,661.7563378465643,16.2611,2267.4821,199.5950721629156,356.4910168671663,2253.9466,0.0,9398277.0,13970854.0,11510656.0,11853530.0,105873.12682687664,1.19825,2010,-11.8775768,17.5691241
204.1379,332.2895,1.0,721.8934,408.1404,692.3800372329134,18.9713,2326.0162,210.0569302324909,356.4910168671663,2303.4885,0.0,9559614.0,14658951.0,11955662.0,12303450.0,102784.1474843326,0.8220000000000001,2011,-11.8775768,17.5691241
218.7517,332.2895,1.0,736.5103,428.476,1265.4819201170674,21.6815,2379.1078,229.12259098617116,356.4910168671663,2363.8809,0.0,9720169.0,15375981.0,12417550.0,12770743.0,104233.69422797038,0.6305000000000001,2012,-11.8775768,17.5691241
231.3584,333.1566,1.0,841.5571,535.3835,1432.2509942801878,24.3914,2436.9568,226.75201514397327,475.8223682980544,2427.5304,0.0,9878943.0,16119397.0,12894065.0,13252938.0,102780.1374777222,1.0335,2013,-11.8775768,17.5691241
235.7331,333.1261,1.0,700.3781,535.5957,1992.8204855191696,27.1016,2481.426,225.4882162718055,475.8223682980544,2494.0475,0.0,10033109.0,16887357.0,13381965.0,13746371.0,103874.96807008902,0.85325,2014,-11.8775768,17.5691241
3183.4722985984467,0.0,11.481084565896976,2.2211,1.6083,0.5657,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6328.357702945321,0.0,0.0,8334.0,4120.0,4196.0,12947.412393856875,0.3925833333333333,1990,18.1954947,-63.0750234
3011.420429532946,0.0,11.481084565896976,2.2562,1.5084,0.4551,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6328.357702945321,0.0,0.0,8666.0,4279.0,4338.0,12775.517024791374,0.3954166666666667,1991,18.1954947,-63.0750234
3183.4722985984467,0.0,11.481084565896976,2.3594,1.8522,0.5404,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6328.357702945321,0.0,0.0,8981.0,4412.0,4474.0,12948.448493856877,0.4215,1992,18.1954947,-63.0750234
5305.567622121682,0.0,11.481084565896976,2.4624,1.9628,0.7432,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6328.357702945321,0.0,0.0,9266.0,4523.0,4598.0,15072.07451738011,0.5701666666666666,1993,18.1954947,-63.0750234
5305.567622121682,0.0,11.481084565896976,2.5654,1.7496,1.0291,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6328.357702945321,0.0,0.0,9537.0,4636.0,4720.0,15072.22881738011,0.5725,1994,18.1954947,-63.0750234
2409.5339274216653,0.0,11.481084565896976,2.6687,1.5655,0.946,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6328.357702945321,0.0,0.0,9802.0,4753.0,4848.0,12177.093922680097,0.6666666666666666,1995,18.1954947,-63.0750234
2409.5339274216653,0.0,11.481084565896976,2.7038,2.0733,0.9544,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6328.357702945321,0.0,0.0,10058.0,4878.0,4984.0,12177.724722680094,0.247,1996,18.1954947,-63.0750234
2409.5339274216653,0.0,11.481084565896976,2.739,2.8276,1.409,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6328.357702945321,0.0,0.0,10303.0,5007.0,5125.0,12178.878422680094,0.6224166666666666,1997,18.1954947,-63.0750234
2409.5339274216653,0.0,11.481084565896976,2.7739,2.9557,1.3273,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6328.357702945321,0.0,0.0,10548.0,5143.0,5274.0,12179.699522680094,1.0121666666666669,1998,18.1954947,-63.0750234
2409.5339274216653,0.0,11.481084565896976,2.9449,2.709,1.2874,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6328.357702945321,0.0,0.0,10793.0,5287.0,5434.0,12180.217022680094,0.478,1999,18.1954947,-63.0750234
2409.5339274216653,0.0,11.481084565896976,2.9801,3.4431,1.7964,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6250.660316521555,0.0,0.0,11070.0,5444.0,5604.0,12104.171836256328,0.29275,2000,18.1954947,-63.0750234
2409.5339274216653,0.0,11.481084565896976,3.1863,4.0801,1.967,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6250.660316521555,0.0,0.0,11372.0,5588.0,5755.0,12106.024336256329,0.6080833333333333,2001,18.1954947,-63.0750234
2409.5339274216653,0.0,11.481084565896976,3.0379,4.6821,2.0527,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6250.660316521555,0.0,0.0,11692.0,5694.0,5867.0,12106.326036256329,0.703,2002,18.1954947,-63.0750234
2319.753955451785,0.0,11.481084565896976,3.4026,4.6584,1.8439,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6250.660316521555,0.0,0.0,12021.0,5783.0,5961.0,12016.688064286447,0.7937500000000001,2003,18.1954947,-63.0750234
2319.753955451785,0.0,11.481084565896976,4.019,4.7508,1.7641,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6250.660316521555,0.0,0.0,12339.0,5878.0,6056.0,12019.162664286448,0.5129166666666667,2004,18.1954947,-63.0750234
2319.753955451785,0.0,11.481084565896976,4.232,5.4429,1.5995,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6250.660316521555,0.0,0.0,12638.0,5971.0,6157.0,12019.265364286446,0.8119166666666667,2005,18.1954947,-63.0750234
2319.753955451785,0.0,11.481084565896976,5.0069,5.573,1.268,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6250.660316521555,0.0,0.0,12903.0,6065.0,6260.0,12022.424464286449,0.7479166666666667,2006,18.1954947,-63.0750234
2319.753955451785,0.0,11.481084565896976,4.6773,6.978,1.5911,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6250.660316521555,0.0,0.0,13150.0,6159.0,6366.0,12025.443564286448,0.91775,2007,18.1954947,-63.0750234
2319.753955451785,0.0,11.481084565896976,4.6999,6.9776,1.5295,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6250.660316521555,0.0,0.0,13360.0,6256.0,6474.0,12023.042664286448,0.3566666666666667,2008,18.1954947,-63.0750234
2319.753955451785,0.0,11.481084565896976,4.5766,6.8457,1.3741,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6250.660316521555,0.0,0.0,13565.0,6361.0,6585.0,12022.883764286447,0.64725,2009,18.1954947,-63.0750234
2319.753955451785,0.0,11.481084565896976,4.5086,8.5406,1.6598,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6250.660316521555,0.0,0.0,13769.0,6470.0,6702.0,12025.536164286448,1.0116666666666667,2010,18.1954947,-63.0750234
2319.753955451785,0.0,11.481084565896976,4.3126,8.2311,1.709,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6250.660316521555,0.0,0.0,13951.0,6552.0,6790.0,12024.952964286447,0.5259166666666667,2011,18.1954947,-63.0750234
2319.753955451785,0.0,11.481084565896976,4.2846,7.4297,1.5571,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6250.660316521555,0.0,0.0,14129.0,6606.0,6849.0,12023.937064286449,0.6701666666666667,2012,18.1954947,-63.0750234
2319.753955451785,0.0,11.481084565896976,3.9548,7.1755,1.4229,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6250.660316521555,0.0,0.0,14299.0,6731.0,6970.0,12022.680164286448,0.78425,2013,18.1954947,-63.0750234
2319.753955451785,0.0,11.481084565896976,4.2265,7.4604,1.3887,74.01813278081946,65.0723473790681,483.1260997993477,2791.6842277879755,6250.660316521555,0.0,0.0,14459.0,6944.0,7176.0,12024.329864286448,0.7905833333333333,2014,18.1954947,-63.0750234
246.40727646443952,0.0,0.0,10.831,4.4639,2.405,172.1797793227163,30.9301,252.2141899664796,1807.613681193928,7.9648,0.0,43068.0,23628.0,30494.0,32834.0,2554.093326947563,0.363,1990,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,11.2178,4.6955,2.2277,172.1797793227163,31.1593,252.2141899664796,1807.613681193928,7.7589,0.0,43437.0,23870.0,30718.0,32916.0,2556.430226947564,0.4095,1991,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,11.2178,4.4171,1.968,172.1797793227163,31.3982,252.2141899664796,1807.613681193928,7.7584,0.0,44419.0,24008.0,31172.0,33487.0,2554.701426947564,0.5203333333333333,1992,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,11.8718,4.8548,2.0938,172.1797793227163,31.553,252.2141899664796,1807.613681193928,8.0045,0.0,45663.0,24275.0,31622.0,34212.0,2555.604426947564,0.5505833333333333,1993,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,12.3299,4.6268,3.1002,172.1797793227163,31.7541,252.2141899664796,1807.613681193928,8.304,0.0,47095.0,24624.0,32099.0,34974.0,2557.638626947564,0.4824166666666666,1994,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,12.9618,5.3623,3.2781,172.1797793227163,31.8719,252.2141899664796,1807.613681193928,8.5982,0.0,48617.0,25002.0,32619.0,35779.0,2562.732126947564,0.7074166666666667,1995,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,13.2873,6.1851,3.2778,172.1797793227163,32.0458,252.2141899664796,1807.613681193928,8.8884,0.0,50225.0,25403.0,33171.0,36627.0,2565.472526947563,0.286,1996,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,14.1246,7.4602,4.3625,172.1797793227163,32.2165,252.2141899664796,1807.613681193928,9.0695,0.0,51913.0,25826.0,33735.0,37483.0,2568.816926947563,0.605,1997,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,14.4501,8.4714,4.1341,172.1797793227163,32.3683,252.2141899664796,1807.613681193928,9.1175,0.0,53616.0,26235.0,34279.0,38293.0,2575.946626947564,0.9965833333333332,1998,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,15.4431,9.2249,4.041,172.1797793227163,32.522,252.2141899664796,1807.613681193928,8.9911,0.0,55244.0,26587.0,34782.0,39039.0,2580.728726947563,0.508,1999,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,15.6976,10.4361,5.003,172.1797793227163,32.6728,252.2141899664796,1807.613681193928,9.0903,0.0,56731.0,26853.0,35307.0,39748.0,2585.6865269475634,0.3415833333333333,2000,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,15.8453,11.8706,5.3174,172.1797793227163,32.7522,252.2141899664796,1807.613681193928,9.3188,0.0,58060.0,26997.0,35831.0,40383.0,2591.0104269475632,0.6583303098551351,2001,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,16.9984,14.3468,5.7091,172.1797793227163,32.837,252.2141899664796,1807.613681193928,9.4755,0.0,59439.0,26827.0,36301.0,40894.0,2598.886126947563,0.6405833333333333,2002,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,17.3753,15.6973,5.4016,172.1797793227163,32.9479,252.2141899664796,1807.613681193928,9.6204,0.0,60700.0,26593.0,36745.0,41329.0,2601.685326947564,0.7734166666666668,2003,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,18.0522,16.5822,5.0044,172.1797793227163,33.0639,252.2141899664796,1807.613681193928,9.8055,0.0,61924.0,26333.0,37188.0,41753.0,2606.8037269475635,0.4857499999999999,2004,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,18.6682,18.3643,4.351,172.1797793227163,33.3201,252.2141899664796,1807.613681193928,9.8171,0.0,63175.0,26078.0,37660.0,42209.0,2612.914426947564,0.8455833333333334,2005,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,19.5587,19.5362,3.3634,172.1797793227163,33.4963,252.2141899664796,1807.613681193928,9.8991,0.0,64468.99999999999,25832.0,38181.0,42715.0,2615.026826947563,0.6854999999999999,2006,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,18.8459,22.8728,4.1223,172.1797793227163,33.7166,252.2141899664796,1807.613681193928,10.1824,0.0,65792.0,25589.0,38745.0,43270.0,2627.8514269475627,0.916,2007,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,18.5732,23.7614,4.0707,172.1797793227163,33.8923,252.2141899664796,1807.613681193928,9.9279,0.0,67134.0,25344.0,39367.0,43883.0,2618.705626947564,0.3348333333333333,2008,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,18.5454,24.3002,3.7332,172.1797793227163,33.9128,252.2141899664796,1807.613681193928,9.8372,0.0,68485.0,25096.0,40012.0,44522.0,2619.020826947563,0.56575,2009,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,18.6787,25.2091,4.5109,172.1797793227163,33.865,252.2141899664796,1807.613681193928,5.5206,0.0,69824.0,24837.0,40597.0,45097.0,2624.766226947563,1.1380833333333331,2010,17.2234721,-61.9554608
246.40727646443952,0.0,0.0,18.6043,26.5557,4.9006,172.1797793227163,33.9258,252.2141899664796,1807.613681193928,5.4951,0.0,71116.0,24603.0,41141.0,45588.0,2625.810826947564,0.5876666666666667,2011,17.2234721,-61.9554608
